Unnamed: 0,ec5_uuid,created_at,uploaded_at,title,lat_1_Where_is_this_poth,long_1_Where_is_this_poth,accuracy_1_Where_is_this_poth,UTM_Northing_1_Where_is_this_poth,UTM_Easting_1_Where_is_this_poth,UTM_Zone_1_Where_is_this_poth,2_Please_take_a_phot,3_Tutorial_GroupSmal,Ranking
140,73f8ea6d-3b9e-4aba-8bd9-3b5654c548e1,2021-03-03T13:42:47.637Z,2021-03-03T14:37:14.000Z,73f8ea6d-3b9e-4aba-8bd9-3b5654c548e1,53.441268,-2.068259,65.0,5921764.0,561889.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=73f8ea6d-3b9e-4aba-8bd9-3b5654c548e1_1614778960.jpg,A4,0.0
141,9a941cc4-b185-46e1-8d8c-26ce74660c87,2021-03-03T13:41:04.688Z,2021-03-03T13:43:38.000Z,9a941cc4-b185-46e1-8d8c-26ce74660c87,54.566898,-1.225578,65.0,6048045.0,614720.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9a941cc4-b185-46e1-8d8c-26ce74660c87_1614778846.jpg,A4,0.0
142,eb608d61-7799-4c4b-87aa-44441ad5c3d5,2021-03-03T13:40:37.521Z,2021-03-03T14:37:12.000Z,eb608d61-7799-4c4b-87aa-44441ad5c3d5,53.442706,-2.068832,65.0,5921923.0,561849.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=eb608d61-7799-4c4b-87aa-44441ad5c3d5_1614778829.jpg,A4,0.0
143,322a96ea-a42d-4019-bef4-e214e51b45dd,2021-03-03T13:39:49.401Z,2021-03-03T13:43:36.000Z,322a96ea-a42d-4019-bef4-e214e51b45dd,54.567193,-1.224806,24.0,6048079.0,614769.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=322a96ea-a42d-4019-bef4-e214e51b45dd_1614778759.jpg,A4,0.0
144,de7dc707-89bd-4875-a726-c8780bdb7a0f,2021-03-03T13:39:27.226Z,2021-03-03T14:37:10.000Z,de7dc707-89bd-4875-a726-c8780bdb7a0f,53.443007,-2.068878,65.0,5921956.0,561845.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=de7dc707-89bd-4875-a726-c8780bdb7a0f_1614778759.jpg,A4,0.0
145,b8886b0e-f610-4b4c-873b-89401ef74329,2021-03-03T13:38:40.069Z,2021-03-03T14:37:08.000Z,b8886b0e-f610-4b4c-873b-89401ef74329,53.443466,-2.069215,65.0,5922007.0,561822.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=b8886b0e-f610-4b4c-873b-89401ef74329_1614778706.jpg,A4,0.0
146,daf01d19-729c-4ebe-93c1-1f73159b3014,2021-03-03T13:37:52.077Z,2021-03-03T13:43:34.000Z,daf01d19-729c-4ebe-93c1-1f73159b3014,54.566929,-1.224722,65.0,6048050.0,614775.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=daf01d19-729c-4ebe-93c1-1f73159b3014_1614778642.jpg,A4,0.0
147,4ead5574-4e5a-4639-8633-971154218e23,2021-03-03T13:37:46.283Z,2021-03-03T14:37:06.000Z,4ead5574-4e5a-4639-8633-971154218e23,53.444057,-2.069418,65.0,5922073.0,561808.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=4ead5574-4e5a-4639-8633-971154218e23_1614778654.jpg,A4,0.0
148,fd79c3ee-fc7c-46ea-bd90-4191c607d70a,2021-03-03T13:36:26.713Z,2021-03-03T13:43:32.000Z,fd79c3ee-fc7c-46ea-bd90-4191c607d70a,54.567019,-1.225668,24.0,6048058.0,614714.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=fd79c3ee-fc7c-46ea-bd90-4191c607d70a_1614778570.jpg,A4,0.0
149,17841a6f-4e8f-4ef8-9ab2-f70e6d05f1c4,2021-03-03T13:33:57.072Z,2021-03-03T14:37:04.000Z,17841a6f-4e8f-4ef8-9ab2-f70e6d05f1c4,53.445904,-2.071886,6.0,5922276.0,561641.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=17841a6f-4e8f-4ef8-9ab2-f70e6d05f1c4_1614778425.jpg,A4,0.0
150,79a5db76-0285-4d07-bb07-a114011db274,2021-03-03T13:33:32.740Z,2021-03-03T14:37:02.000Z,79a5db76-0285-4d07-bb07-a114011db274,53.446006,-2.071433,65.0,5922288.0,561671.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=79a5db76-0285-4d07-bb07-a114011db274_1614778401.jpg,A4,0.0
151,42d8e8b1-baee-426e-a756-632c1fefe8ea,2021-03-03T13:31:23.199Z,2021-03-03T14:37:00.000Z,42d8e8b1-baee-426e-a756-632c1fefe8ea,53.445705,-2.073258,6.0,5922253.0,561550.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=42d8e8b1-baee-426e-a756-632c1fefe8ea_1614778270.jpg,A4,0.0
152,21097458-3a4e-4baa-8f46-7cfd71fd5af2,2021-03-03T13:30:53.962Z,2021-03-03T14:36:58.000Z,21097458-3a4e-4baa-8f46-7cfd71fd5af2,53.445627,-2.07329,12.0,5922244.0,561548.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=21097458-3a4e-4baa-8f46-7cfd71fd5af2_1614778247.jpg,A4,0.0
153,ec9760a5-c2cf-47b5-8d0c-767fcdb283bf,2021-03-03T13:30:33.306Z,2021-03-03T14:36:56.000Z,ec9760a5-c2cf-47b5-8d0c-767fcdb283bf,53.445184,-2.073491,65.0,5922195.0,561536.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ec9760a5-c2cf-47b5-8d0c-767fcdb283bf_1614778195.jpg,A4,0.0
154,d5a9949f-f8ca-4344-8814-8453418a7760,2021-03-03T13:22:02.018Z,2021-03-05T10:13:51.000Z,d5a9949f-f8ca-4344-8814-8453418a7760,49.189355,-2.100733,7.0,5448895.0,565524.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d5a9949f-f8ca-4344-8814-8453418a7760_1614777714.jpg,A10,0.0
155,0beadc0b-4a56-441d-9aad-bb45c4df3d2c,2021-03-03T13:21:24.508Z,2021-03-05T10:13:49.000Z,0beadc0b-4a56-441d-9aad-bb45c4df3d2c,49.187827,-2.100884,17.0,5448725.0,565515.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=0beadc0b-4a56-441d-9aad-bb45c4df3d2c_1614777554.jpg,A10,0.0
156,10dcb2e5-9b2a-4a72-8260-146d6a3b97ec,2021-03-03T13:15:11.833Z,2021-03-05T10:13:47.000Z,10dcb2e5-9b2a-4a72-8260-146d6a3b97ec,49.185538,-2.101194,23.0,5448470.0,565496.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=10dcb2e5-9b2a-4a72-8260-146d6a3b97ec_1614777296.jpg,A10,0.0
157,c717ff80-310c-4542-8332-ea8682f530dd,2021-03-03T13:08:30.771Z,2021-03-05T10:57:14.000Z,c717ff80-310c-4542-8332-ea8682f530dd,54.773746,-1.574779,5.0,6070546.0,591678.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=c717ff80-310c-4542-8332-ea8682f530dd_1614776885.jpg,B9,0.0
158,6da6a97c-a74e-4c75-b3ab-cf06ab85b084,2021-03-03T13:05:50.863Z,2021-03-05T10:57:12.000Z,6da6a97c-a74e-4c75-b3ab-cf06ab85b084,54.775407,-1.574672,65.0,6070731.0,591681.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=6da6a97c-a74e-4c75-b3ab-cf06ab85b084_1614776739.jpg,B9,0.0
159,ba47c42c-35f3-4a1d-972e-9afb832354cc,2021-03-03T13:03:05.495Z,2021-03-03T14:00:45.000Z,ba47c42c-35f3-4a1d-972e-9afb832354cc,51.032226,-0.368529,10.0,5656703.0,684507.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ba47c42c-35f3-4a1d-972e-9afb832354cc_1614776578.jpg,A4,0.0
160,714a0dcc-8aa8-4d44-8bed-fac354715221,2021-03-03T12:57:20.464Z,2021-03-03T14:00:43.000Z,714a0dcc-8aa8-4d44-8bed-fac354715221,51.030762,-0.371017,8.0,5656534.0,684339.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=714a0dcc-8aa8-4d44-8bed-fac354715221_1614776228.jpg,A4,0.0
161,d7a76d71-000d-46ff-ab4a-cd3d0322eb16,2021-03-03T12:55:04.294Z,2021-03-05T10:13:45.000Z,d7a76d71-000d-46ff-ab4a-cd3d0322eb16,49.183352,-2.107836,23.0,5448221.0,565014.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=d7a76d71-000d-46ff-ab4a-cd3d0322eb16_1614776074.jpg,A10,0.0
162,76bff56e-6215-482f-b765-cce5096bed3e,2021-03-03T12:54:52.660Z,2021-03-03T14:00:41.000Z,76bff56e-6215-482f-b765-cce5096bed3e,51.029567,-0.37237,10.0,5656398.0,684249.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=76bff56e-6215-482f-b765-cce5096bed3e_1614776083.jpg,A4,0.0
163,7c082447-92e0-42ce-9463-ecc8d1bc89a6,2021-03-03T12:51:49.682Z,2021-03-03T14:00:40.000Z,7c082447-92e0-42ce-9463-ecc8d1bc89a6,51.02815,-0.374266,11.0,5656236.0,684121.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=7c082447-92e0-42ce-9463-ecc8d1bc89a6_1614775901.jpg,A4,0.0
164,e59ddca0-c9ca-4347-82fe-216041fc4eed,2021-03-03T12:51:03.921Z,2021-03-03T14:00:38.000Z,e59ddca0-c9ca-4347-82fe-216041fc4eed,51.027701,-0.37679,98.0,5656180.0,683946.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=e59ddca0-c9ca-4347-82fe-216041fc4eed_1614775845.jpg,A4,0.0
165,21f8a181-4e71-4b82-b6b7-aacd73f81655,2021-03-03T12:09:47.914Z,2021-03-03T12:10:22.000Z,21f8a181-4e71-4b82-b6b7-aacd73f81655,54.946165,-1.543113,11.0,6089772.0,593316.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=21f8a181-4e71-4b82-b6b7-aacd73f81655_1614773379.jpg,A4,0.0
166,7f1e3a44-c1ad-47f2-b5e4-15643fd94dfc,2021-03-03T11:38:55.078Z,2021-03-03T11:39:09.000Z,7f1e3a44-c1ad-47f2-b5e4-15643fd94dfc,51.253019,0.188597,48.0,5681717.0,303816.0,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=7f1e3a44-c1ad-47f2-b5e4-15643fd94dfc_1614771529.jpg,B8,0.0
167,9d57c117-da16-4605-88e6-1e2e2fbf546a,2021-03-03T11:34:54.865Z,2021-03-03T11:39:07.000Z,9d57c117-da16-4605-88e6-1e2e2fbf546a,51.252577,0.190886,64.0,5681662.0,303974.0,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9d57c117-da16-4605-88e6-1e2e2fbf546a_1614771283.jpg,B8,0.0
168,6d4df0f4-68a8-4618-be4d-2a76aba3a898,2021-03-03T11:30:36.940Z,2021-03-03T11:39:05.000Z,6d4df0f4-68a8-4618-be4d-2a76aba3a898,51.255384,0.192839,48.0,5681969.0,304122.0,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=6d4df0f4-68a8-4618-be4d-2a76aba3a898_1614771030.jpg,B8,0.0
169,53206ef2-7942-480c-8fda-1a8081c1691f,2021-03-03T11:26:11.132Z,2021-03-03T11:39:03.000Z,53206ef2-7942-480c-8fda-1a8081c1691f,51.258259,0.192514,24.0,5682289.0,304112.0,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=53206ef2-7942-480c-8fda-1a8081c1691f_1614770764.jpg,B8,0.0
170,191e212f-41f2-40f7-8221-5c3df0572941,2021-03-03T11:24:18.444Z,2021-03-03T11:53:39.000Z,191e212f-41f2-40f7-8221-5c3df0572941,51.257709,0.191496,6.0,5682231.0,304039.0,31U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=191e212f-41f2-40f7-8221-5c3df0572941_1614770649.jpg,B8,0.0
171,2116d571-0ffe-44da-9e76-7980a8c1c9ef,2021-03-02T17:05:10.899Z,2021-03-02T17:05:13.000Z,2116d571-0ffe-44da-9e76-7980a8c1c9ef,52.013947,-2.055107,65.0,5763010.0,564846.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=2116d571-0ffe-44da-9e76-7980a8c1c9ef_1614704701.jpg,A4,0.0
172,b5565966-e4ab-4e61-a3c9-f54bbd71c919,2021-03-02T16:55:15.619Z,2021-03-02T17:04:34.000Z,b5565966-e4ab-4e61-a3c9-f54bbd71c919,52.017663,-2.039152,24.0,5763438.0,565936.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=b5565966-e4ab-4e61-a3c9-f54bbd71c919_1614704103.jpg,A4,0.0
173,41cf579c-01e9-489b-bf32-ec38d5c5a374,2021-03-01T18:04:10.841Z,2021-03-03T13:45:59.000Z,41cf579c-01e9-489b-bf32-ec38d5c5a374,53.502286,-2.366843,8.0,5928334.0,541996.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=41cf579c-01e9-489b-bf32-ec38d5c5a374_1614621831.jpg,B1,0.0
174,8e3370c0-f7e9-498e-95ec-7c8e035335f6,2021-03-01T18:03:39.638Z,2021-03-03T13:46:01.000Z,8e3370c0-f7e9-498e-95ec-7c8e035335f6,53.502448,-2.367092,30.0,5928352.0,541979.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=8e3370c0-f7e9-498e-95ec-7c8e035335f6_1614621812.jpg,B1,0.0
175,849aa487-af97-4bc8-9247-94c475e4f4a6,2021-03-01T17:22:30.819Z,2021-03-03T13:46:03.000Z,849aa487-af97-4bc8-9247-94c475e4f4a6,53.501888,-2.365248,32.0,5928291.0,542102.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=849aa487-af97-4bc8-9247-94c475e4f4a6_1614619341.jpg,B1,0.0
176,1f17f668-f434-4343-8a58-44a042b8d820,2021-03-01T17:20:32.310Z,2021-03-03T13:46:04.000Z,1f17f668-f434-4343-8a58-44a042b8d820,53.501201,-2.364626,5.0,5928215.0,542144.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=1f17f668-f434-4343-8a58-44a042b8d820_1614619222.jpg,B1,0.0
177,9f007f5b-7d88-41b8-b966-17247badd52c,2021-03-01T17:20:07.989Z,2021-03-03T13:46:06.000Z,9f007f5b-7d88-41b8-b966-17247badd52c,53.501045,-2.364643,9.0,5928197.0,542143.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=9f007f5b-7d88-41b8-b966-17247badd52c_1614619201.jpg,B1,0.0
178,ace0091d-3114-40bc-a1b5-3e3328d467ab,2021-03-01T17:19:04.498Z,2021-03-03T13:46:08.000Z,ace0091d-3114-40bc-a1b5-3e3328d467ab,53.50153,-2.363566,7.0,5928252.0,542214.0,30U,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=ace0091d-3114-40bc-a1b5-3e3328d467ab_1614619127.jpg,B1,0.0
179,983207ea-0477-4d98-9d8b-c03a0d388eab,2021-02-24T22:03:15.413Z,2021-02-24T22:06:04.000Z,983207ea-0477-4d98-9d8b-c03a0d388eab,42.947158,-78.840935,65.0,4757208.0,676135.0,17T,https://five.epicollect.net/api/media/igr?type=photo&format=entry_original&name=983207ea-0477-4d98-9d8b-c03a0d388eab_1614204184.jpg,Test,0.0
